ticket_serial,match_id,seat_number,price,status,stadium_serial,home_team,away_team,stadium_id,match_date,name,city,capacity
T5372,8,Section-1-Row-6-Seat-10,300,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5373,8,Section-1-Row-6-Seat-6,150,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5374,8,Section-3-Row-7-Seat-15,200,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5375,8,Section-5-Row-3-Seat-2,200,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5376,8,Section-3-Row-10-Seat-1,300,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5377,8,Section-1-Row-3-Seat-11,150,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5378,8,Section-2-Row-8-Seat-3,200,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5379,8,Section-4-Row-7-Seat-13,150,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5380,8,Section-2-Row-9-Seat-8,150,available,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5381,8,Section-4-Row-10-Seat-17,150,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5382,8,Section-3-Row-1-Seat-17,200,available,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5383,8,Section-3-Row-10-Seat-8,250,available,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5384,8,Section-1-Row-6-Seat-14,300,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5385,8,Section-4-Row-8-Seat-7,300,available,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5386,8,Section-2-Row-5-Seat-16,200,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5387,8,Section-4-Row-1-Seat-17,150,available,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5388,8,Section-3-Row-5-Seat-17,300,available,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5389,8,Section-1-Row-2-Seat-18,250,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5390,8,Section-3-Row-9-Seat-14,300,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5391,8,Section-5-Row-5-Seat-4,300,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5392,8,Section-5-Row-6-Seat-20,150,available,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5393,8,Section-1-Row-1-Seat-12,200,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5394,8,Section-2-Row-9-Seat-11,150,available,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5395,8,Section-1-Row-1-Seat-9,300,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5396,8,Section-1-Row-2-Seat-7,300,available,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5397,8,Section-5-Row-4-Seat-4,300,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5398,8,Section-4-Row-5-Seat-8,250,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5399,8,Section-4-Row-8-Seat-12,300,sold,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5400,8,Section-5-Row-2-Seat-18,200,available,S1002,Spain,Germany,2,2034-06-28 00:00,King Abdullah Sports City,Jeddah,62345
T5401,9,Section-1-Row-2-Seat-7,200,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5402,9,Section-4-Row-7-Seat-12,200,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5403,9,Section-1-Row-7-Seat-7,300,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5404,9,Section-1-Row-5-Seat-10,300,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5405,9,Section-5-Row-7-Seat-9,200,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5406,9,Section-1-Row-7-Seat-2,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5407,9,Section-1-Row-9-Seat-4,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5408,9,Section-5-Row-5-Seat-8,300,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5409,9,Section-4-Row-8-Seat-20,250,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5410,9,Section-3-Row-7-Seat-5,300,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5411,9,Section-2-Row-9-Seat-2,200,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5412,9,Section-2-Row-3-Seat-6,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5413,9,Section-2-Row-4-Seat-12,200,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5414,9,Section-5-Row-6-Seat-3,200,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5415,9,Section-2-Row-1-Seat-11,200,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5416,9,Section-3-Row-9-Seat-18,250,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5417,9,Section-5-Row-8-Seat-15,150,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5418,9,Section-2-Row-9-Seat-13,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5419,9,Section-5-Row-7-Seat-10,250,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5420,9,Section-3-Row-5-Seat-10,200,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5421,9,Section-4-Row-7-Seat-13,250,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5422,9,Section-3-Row-10-Seat-15,200,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5423,9,Section-4-Row-3-Seat-13,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5424,9,Section-3-Row-6-Seat-16,200,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5425,9,Section-4-Row-10-Seat-16,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5426,9,Section-3-Row-1-Seat-15,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5427,9,Section-1-Row-3-Seat-15,300,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5428,9,Section-1-Row-1-Seat-4,200,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5429,9,Section-4-Row-1-Seat-2,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5430,9,Section-3-Row-2-Seat-14,300,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5431,9,Section-3-Row-7-Seat-9,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5432,9,Section-5-Row-7-Seat-12,300,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5433,9,Section-2-Row-7-Seat-15,200,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5434,9,Section-2-Row-10-Seat-6,300,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5435,9,Section-2-Row-1-Seat-1,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5436,9,Section-3-Row-5-Seat-4,150,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5437,9,Section-3-Row-4-Seat-18,300,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5438,9,Section-5-Row-10-Seat-15,200,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5439,9,Section-2-Row-1-Seat-16,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5440,9,Section-2-Row-5-Seat-6,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5441,9,Section-4-Row-4-Seat-5,200,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5442,9,Section-2-Row-1-Seat-17,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5443,9,Section-5-Row-1-Seat-12,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5444,9,Section-5-Row-3-Seat-9,200,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5445,9,Section-2-Row-4-Seat-2,200,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5446,9,Section-1-Row-1-Seat-12,150,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5447,9,Section-3-Row-8-Seat-7,250,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5448,9,Section-4-Row-5-Seat-9,150,available,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5449,9,Section-3-Row-8-Seat-8,200,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5450,9,Section-3-Row-6-Seat-6,200,sold,S1002,USA,Japan,2,2034-07-01 00:00,King Abdullah Sports City,Jeddah,62345
T5451,10,Section-1-Row-2-Seat-1,200,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5452,10,Section-4-Row-5-Seat-18,150,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5453,10,Section-1-Row-2-Seat-16,300,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5454,10,Section-3-Row-4-Seat-13,150,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5455,10,Section-3-Row-1-Seat-17,200,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5456,10,Section-2-Row-2-Seat-12,200,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5457,10,Section-2-Row-5-Seat-19,250,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5458,10,Section-5-Row-4-Seat-4,150,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5459,10,Section-3-Row-5-Seat-3,150,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5460,10,Section-3-Row-7-Seat-6,300,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5461,10,Section-1-Row-10-Seat-15,150,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5462,10,Section-1-Row-5-Seat-3,200,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5463,10,Section-2-Row-10-Seat-8,150,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5464,10,Section-3-Row-2-Seat-19,300,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5465,10,Section-2-Row-3-Seat-20,300,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5466,10,Section-1-Row-9-Seat-11,200,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5467,10,Section-3-Row-10-Seat-9,150,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5468,10,Section-4-Row-7-Seat-11,250,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5469,10,Section-1-Row-8-Seat-10,150,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5470,10,Section-2-Row-3-Seat-9,200,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5471,10,Section-2-Row-1-Seat-6,150,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5472,10,Section-4-Row-6-Seat-9,200,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5473,10,Section-2-Row-4-Seat-5,250,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5474,10,Section-1-Row-1-Seat-12,250,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5475,10,Section-2-Row-2-Seat-6,300,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5476,10,Section-2-Row-3-Seat-5,250,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5477,10,Section-3-Row-6-Seat-16,300,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5478,10,Section-2-Row-1-Seat-19,300,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5479,10,Section-4-Row-9-Seat-20,250,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5480,10,Section-3-Row-5-Seat-11,150,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5481,10,Section-4-Row-8-Seat-20,200,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5482,10,Section-2-Row-7-Seat-6,300,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5483,10,Section-4-Row-7-Seat-8,250,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5484,10,Section-4-Row-6-Seat-2,300,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5485,10,Section-2-Row-4-Seat-15,300,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5486,10,Section-4-Row-8-Seat-14,250,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5487,10,Section-4-Row-8-Seat-20,300,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5488,10,Section-4-Row-4-Seat-10,150,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5489,10,Section-2-Row-8-Seat-11,200,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5490,10,Section-3-Row-6-Seat-2,150,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5491,10,Section-2-Row-6-Seat-5,200,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5492,10,Section-1-Row-6-Seat-14,250,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5493,10,Section-3-Row-3-Seat-5,300,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5494,10,Section-5-Row-6-Seat-5,150,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5495,10,Section-5-Row-6-Seat-10,250,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5496,10,Section-2-Row-4-Seat-20,300,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5497,10,Section-5-Row-4-Seat-19,200,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5498,10,Section-1-Row-10-Seat-17,300,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5499,10,Section-3-Row-5-Seat-20,250,sold,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5500,10,Section-1-Row-8-Seat-9,200,available,S1002,Japan,Argentina,2,2034-06-23 00:00,King Abdullah Sports City,Jeddah,62345
T5501,11,Section-2-Row-3-Seat-2,150,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5502,11,Section-1-Row-3-Seat-6,250,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5503,11,Section-5-Row-1-Seat-12,200,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5504,11,Section-4-Row-1-Seat-15,300,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5505,11,Section-1-Row-5-Seat-10,200,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5506,11,Section-4-Row-8-Seat-8,150,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5507,11,Section-1-Row-9-Seat-15,250,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5508,11,Section-4-Row-3-Seat-13,300,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5509,11,Section-3-Row-1-Seat-4,150,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5510,11,Section-3-Row-7-Seat-6,300,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5511,11,Section-3-Row-5-Seat-9,150,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5512,11,Section-5-Row-6-Seat-15,250,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5513,11,Section-3-Row-1-Seat-13,150,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5514,11,Section-2-Row-8-Seat-10,300,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5515,11,Section-3-Row-2-Seat-7,250,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5516,11,Section-5-Row-10-Seat-7,150,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5517,11,Section-2-Row-9-Seat-9,150,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5518,11,Section-4-Row-8-Seat-2,150,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5519,11,Section-5-Row-4-Seat-9,150,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5520,11,Section-4-Row-7-Seat-2,250,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5521,11,Section-3-Row-1-Seat-19,250,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5522,11,Section-1-Row-7-Seat-3,300,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5523,11,Section-5-Row-8-Seat-2,200,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5524,11,Section-1-Row-4-Seat-4,250,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5525,11,Section-4-Row-8-Seat-17,250,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5526,11,Section-3-Row-2-Seat-14,300,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5527,11,Section-1-Row-5-Seat-11,200,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5528,11,Section-1-Row-6-Seat-14,200,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5529,11,Section-4-Row-6-Seat-11,150,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5530,11,Section-4-Row-3-Seat-3,300,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5531,11,Section-5-Row-7-Seat-7,150,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5532,11,Section-3-Row-6-Seat-10,200,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5533,11,Section-4-Row-1-Seat-2,200,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5534,11,Section-2-Row-1-Seat-19,200,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5535,11,Section-1-Row-6-Seat-20,300,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5536,11,Section-2-Row-9-Seat-7,200,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5537,11,Section-1-Row-3-Seat-9,250,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5538,11,Section-1-Row-7-Seat-5,300,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5539,11,Section-5-Row-10-Seat-15,150,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5540,11,Section-2-Row-6-Seat-7,300,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5541,11,Section-5-Row-1-Seat-6,300,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5542,11,Section-4-Row-10-Seat-1,150,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5543,11,Section-2-Row-1-Seat-6,300,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5544,11,Section-2-Row-1-Seat-8,300,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5545,11,Section-3-Row-5-Seat-16,300,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5546,11,Section-1-Row-2-Seat-13,150,available,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5547,11,Section-1-Row-4-Seat-1,250,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5548,11,Section-5-Row-2-Seat-19,200,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5549,11,Section-4-Row-2-Seat-13,200,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5550,11,Section-1-Row-5-Seat-8,250,sold,S1001,South Korea,Germany,1,2034-07-08 00:00,King Fahd Stadium,Riyadh,75000
T5551,12,Section-5-Row-1-Seat-3,150,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5552,12,Section-4-Row-4-Seat-10,250,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5553,12,Section-5-Row-1-Seat-19,200,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5554,12,Section-2-Row-9-Seat-15,250,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5555,12,Section-5-Row-1-Seat-14,250,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5556,12,Section-3-Row-7-Seat-12,300,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5557,12,Section-5-Row-7-Seat-14,250,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5558,12,Section-1-Row-2-Seat-12,300,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5559,12,Section-5-Row-7-Seat-14,200,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5560,12,Section-3-Row-7-Seat-4,200,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5561,12,Section-1-Row-6-Seat-1,250,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5562,12,Section-2-Row-1-Seat-3,250,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5563,12,Section-2-Row-10-Seat-13,250,sold,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
T5564,12,Section-2-Row-8-Seat-13,250,available,S1003,Argentina,Morocco,3,2034-06-23 00:00,Prince Mohammed bin Fahd Stadium,Dammam,35000
